id,url,owner_id,name,description,language,created_at,forked_from,deleted,updated_at,watches,is_learning_proj
607412,https://api.github.com/repos/eigenhombre/namejen,134155,namejen,"A random name generator, written in Clojure",Clojure,03/27/2012 03:32:32,,0,11/26/2016 04:06:04,,0
607690,https://api.github.com/repos/zhxrain/zhxrain.github.com,452144,zhxrain.github.com,,Ruby,07/21/2012 07:31:04,,0,11/26/2016 04:06:35,,0
607823,https://api.github.com/repos/GeneralZero/Excape-the-Ship,25380,Excape-the-Ship,,Python,08/17/2012 19:33:50,,0,11/26/2016 04:06:53,,0
607984,https://api.github.com/repos/lspector/clojinc,81789,clojinc,"Steps toward Clojure, starting from zero.",Clojure,09/05/2011 21:13:03,,0,11/26/2016 04:07:07,,0
608305,https://api.github.com/repos/tojochacko/vim,193850,vim,My vim configuration and some extras,VimL,08/08/2012 19:21:13,,0,11/26/2016 04:07:58,,0
608746,https://api.github.com/repos/ngauthier/capybara-java_script_lint,24029,capybara-java_script_lint,Run JSLint on Rails JavaScript assets through the asset pipeline with Capybara Webkit,Ruby,08/30/2012 00:08:05,,0,11/26/2016 04:09:07,,0
608838,https://api.github.com/repos/xuwei-k/githubtree,8973,githubtree,show all files tree in github project,Scala,04/19/2012 15:51:34,,0,11/26/2016 04:09:42,,0
608841,https://api.github.com/repos/codemac/config,65565,config,my config,Emacs Lisp,07/06/2011 18:03:00,,0,11/26/2016 04:09:43,,0
609279,https://api.github.com/repos/gb96/JSteno,190557,JSteno,Simple Java Stenography implementation,Java,08/29/2012 06:50:32,,0,11/26/2016 04:13:02,,0
609336,https://api.github.com/repos/remotex/Samples,61961,Samples,Code samples related to RemoteX products,C#,05/24/2012 22:00:33,,0,11/26/2016 04:15:08,,0
609356,https://api.github.com/repos/4t2/ce_page_teaser,524965,ce_page_teaser,Contao page_teaser extension,PHP,12/13/2011 17:55:19,,0,11/26/2016 04:17:24,,0
609360,https://api.github.com/repos/wireghoul/sploit-dev,151012,sploit-dev,Exploits and research stuffs,C,08/28/2012 23:25:18,,0,11/26/2016 04:17:49,,0
609606,https://api.github.com/repos/Olivine-Labs/neflaria-devlog,15342,neflaria-devlog,,CSS,08/29/2012 06:55:10,,0,11/26/2016 04:25:40,,0
609842,https://api.github.com/repos/reGative/Phorumph,471524,Phorumph,Simple Discussion Board based on Kohana 3.3,PHP,08/29/2012 19:34:26,,0,11/26/2016 04:26:45,,0
610213,https://api.github.com/repos/syamn/FlagGame,281104,FlagGame,CraftBukkit  FlagGame plugin,Java,07/02/2012 15:39:39,,0,11/26/2016 04:29:36,,0
610854,https://api.github.com/repos/yfujiki/FGallery-with-Video,637818,FGallery-with-Video,iPhone media gallery for both image and video support,Objective-C,10/09/2011 22:53:51,,0,11/26/2016 04:32:48,,0
611453,https://api.github.com/repos/jrocho/ILIAS-Etherpad-Lite-Plugin,650040,ILIAS-Etherpad-Lite-Plugin,A plugin for ILIAS which directly integrates Etherpad-Lite,PHP,09/29/2011 19:41:04,,0,11/26/2016 04:34:57,,0
611672,https://api.github.com/repos/jcfischer/SenchaToDo,161797,SenchaToDo,Demo Todo App for course,JavaScript,08/29/2012 09:56:31,,0,11/26/2016 04:35:35,,0
612037,https://api.github.com/repos/ericmuyser/moar,70623,moar,Ain't your grandma's CSS helper. Get MOAR for LESS!,,06/22/2011 08:50:22,,0,11/26/2016 04:37:53,,0
612419,https://api.github.com/repos/RickMoynihan/yasnippet-org-mode,180855,yasnippet-org-mode,A YASnippet bundle for Emacs org-mode,,05/08/2009 01:19:31,,0,11/26/2016 04:39:55,,0
612540,https://api.github.com/repos/jetherton/utm,94603,utm,"UTM (Universal Transverse Mercator) is a plugin for the Ushahidi platform that allows users to enter locations as UTM coordinates instead of lat,lon",PHP,11/30/2011 19:25:52,,0,11/26/2016 04:41:35,,0
612557,https://api.github.com/repos/skumar2/LocalDevelopment,650768,LocalDevelopment,,Objective-C,08/22/2012 08:07:02,,0,11/26/2016 04:41:44,,0
612752,https://api.github.com/repos/zunda/ruby-spiral,102889,ruby-spiral,a small code to generate locations scanning spirally on grids,Ruby,08/29/2012 13:09:16,,0,11/26/2016 04:43:38,,0
612763,https://api.github.com/repos/sergio101/dot-emacs,147793,dot-emacs,Current dot emacs file,Common Lisp,05/02/2012 13:37:59,,0,11/26/2016 04:43:47,,0
613650,https://api.github.com/repos/egvip/egvip,651318,egvip,egvip,,08/30/2012 11:45:03,,0,11/26/2016 04:46:46,,0
614233,https://api.github.com/repos/chneukirchen/nb,9266,nb,"Nota Bene, a quick note-taking tool for Emacs",Emacs Lisp,03/04/2010 20:22:57,,0,11/26/2016 04:50:12,,0
614661,https://api.github.com/repos/shimosuk/AirDolphins_Bot,37712,AirDolphins_Bot,,Ruby,08/29/2012 14:48:35,,0,11/26/2016 04:54:01,,0
614706,https://api.github.com/repos/mkobetic/Xtreams,213987,Xtreams,Scalable streaming library for Smalltalk,Smalltalk,12/13/2011 14:26:00,,0,11/26/2016 04:54:08,,0
614770,https://api.github.com/repos/academo/jquery-wizard-form,393037,jquery-wizard-form,Enhanced plugin Original from: http://www.jankoatwarpspeed.com/post/2009/09/28/webform-wizard-jquery.aspx En,,08/28/2012 23:31:20,,0,11/26/2016 04:54:18,,0
614784,https://api.github.com/repos/tenulate/waveguide-theory,651892,waveguide-theory,Maxwell's equations applied to deriving the equations of electric and magnetic fields inside a perfectly conducting coaxial waveguide,TeX,08/29/2012 15:22:23,,0,11/26/2016 04:54:19,,0
615261,https://api.github.com/repos/toc/BBDB-Export,101160,BBDB-Export,Release history of BBDB-Export,Perl,12/10/2011 11:50:04,,0,11/26/2016 04:55:07,,0
615934,https://api.github.com/repos/jimo1001/trac-theme-googlize,206968,trac-theme-googlize,a theme like google sites for trac.,CSS,08/28/2011 04:57:07,,0,11/26/2016 04:56:42,,0
615990,https://api.github.com/repos/picketbox/picketbox-ldap,4595,picketbox-ldap,PicketBox LDAP Server mainly used for embedding in Java Applications as well as testing. Based on Apache Directory.,Java,08/30/2012 03:49:38,,0,11/26/2016 04:56:46,,0
616185,https://api.github.com/repos/xorphitus/dotfiles,194071,dotfiles,xorphitus dotfiles,Emacs Lisp,05/26/2012 17:07:00,,0,11/26/2016 04:57:06,,0
616284,https://api.github.com/repos/sigflup/vt100,2014,vt100,xlib terminal emulator,C,08/24/2012 15:14:01,,0,11/26/2016 04:57:16,,0
616477,https://api.github.com/repos/kingpit/ForYandex,652703,ForYandex,YandexFor,JavaScript,08/29/2012 20:11:22,,0,11/26/2016 04:57:55,,0
617181,https://api.github.com/repos/bensjones/xref-link-bandaid,113829,xref-link-bandaid,An AutoCAD add-on that automatically mends broken xref links due to file renaming,,08/29/2012 18:04:07,,0,11/26/2016 05:00:14,,0
617627,https://api.github.com/repos/ravzacumhur/D--ER-HABERLER-trabzon-videoton-maci-canli-ozetini-ve-gollerini-izle-ntv-trt-d-smart-lig-tv-live-str,653290,D--ER-HABERLER-trabzon-videoton-maci-canli-ozetini-ve-gollerini-izle-ntv-trt-d-smart-lig-tv-live-str,Dƒ∞ER HABERLER trabzon videoton maci canli ozetini ve gollerini izle ntv trt d smart lig tv live stream sifresiz,,08/30/2012 16:38:46,,0,11/26/2016 05:00:55,,0
618164,https://api.github.com/repos/ideastouch/ImageBlur,424120,ImageBlur,I did this project in order to apply to image the blur effect.,Objective-C,08/29/2012 18:04:52,,0,11/26/2016 05:03:18,,0
618363,https://api.github.com/repos/gregory-kononovitch/f642,653718,f642,,C,08/29/2012 19:43:21,,0,11/26/2016 05:04:08,,0
618918,https://api.github.com/repos/mjkelly/config,545626,config,My config files.,VimL,10/05/2010 05:04:28,,0,11/26/2016 05:06:49,,0
619217,https://api.github.com/repos/collective/collective.cropimage,1962,collective.cropimage,,Python,04/05/2012 07:20:04,,0,11/26/2016 05:08:13,,0
619594,https://api.github.com/repos/arn4ud/project,654453,project,Project description,,08/29/2012 21:00:25,,0,11/26/2016 05:10:06,,0
620240,https://api.github.com/repos/ufabdyop/php-timespan,530722,php-timespan,Some simple utility classes that can be used to create a timespan (defined by a beginning time and end time) and can calculate overlaps between 2 sets of timespans.,PHP,08/29/2012 21:47:55,,0,11/26/2016 05:12:52,,0
620619,https://api.github.com/repos/collectd/jcollectd,298417,jcollectd,Java integration for collectd,Java,01/14/2009 22:17:37,,0,11/26/2016 05:14:38,,0
620621,https://api.github.com/repos/ryantownsend/dribbble-bucket-api,357730,dribbble-bucket-api,Unofficial API for browsing Dribbble buckets and their contents,Ruby,08/29/2012 22:17:57,,0,11/26/2016 05:14:39,,0
620740,https://api.github.com/repos/pandastrike/fate,135978,fate,Tools for running a service comprising multiple processes,Ruby,08/01/2012 21:45:35,,0,11/26/2016 05:15:00,,0
621690,https://api.github.com/repos/bluecube/knife,143797,knife,Keychain knife with bottle opener designed in SolidWorks.,,08/29/2012 22:07:21,,0,11/26/2016 05:19:35,,0
621742,https://api.github.com/repos/hubertperron/AmpPDFCrowdBundle,210274,AmpPDFCrowdBundle,A Symfony2 bundle for working with the PDFCrowd API,PHP,08/26/2012 23:16:37,,0,11/26/2016 05:19:39,,0
622255,https://api.github.com/repos/kaheglar/kaheglar.github.com,18245,kaheglar.github.com,,JavaScript,08/29/2012 16:10:16,,0,11/26/2016 05:22:03,,0
622344,https://api.github.com/repos/uq-eresearch/ods-sru-interface,80012,ods-sru-interface,"SRU interface application to the UQ Data Hub. Access to the UQ Data Hub is restricted, but this project can be modified to provide an SRU service to other backend data sources. From the ANDS funded UQ Data Collections Registry project.",Ruby,08/30/2012 01:05:29,,0,11/26/2016 05:22:18,,0
622695,https://api.github.com/repos/RunsFor/CodeForces.ru,648356,CodeForces.ru,–∞–¥–∞–∏ Å Å–∞–πÇ–∞ CodeForces.ru,Java,08/30/2012 01:57:10,,0,11/26/2016 05:23:26,,0
622750,https://api.github.com/repos/2225377fjs/multipart-form,198419,multipart-form,‰∏®π‰∏node.jsÊ®°Êpost‰∏‰º†‰ª∂ÁÊ®°Â,JavaScript,08/30/2012 01:57:39,,0,11/26/2016 05:23:35,,0
623435,https://api.github.com/repos/mpapis/cinch-url-scraper,11295,cinch-url-scraper,A Cinch plugin to get information about posted URLs.,Ruby,06/26/2012 23:40:21,,0,11/26/2016 05:27:44,,0
624021,https://api.github.com/repos/luckyrome/Answers,656837,Answers,A collection of answers to programming questions given either in interviews or in classes,JavaScript,08/30/2012 05:41:06,,0,11/26/2016 05:31:16,,0
624236,https://api.github.com/repos/jo/experiments,13111,experiments,"Experiments in HTML, CSS and JavaScript",JavaScript,08/30/2012 06:38:56,,0,11/26/2016 05:33:22,,0
624749,https://api.github.com/repos/jeroenbourgois/jeroenbourgois.github.com,103804,jeroenbourgois.github.com,blog/site,HTML,10/27/2011 09:57:14,,0,11/26/2016 05:36:52,,0
624889,https://api.github.com/repos/arthrolife/arthrolife,657275,arthrolife,arthrolife,JavaScript,08/30/2012 07:25:17,,0,11/26/2016 05:37:45,,0
625119,https://api.github.com/repos/btimby/thumbnailer,334468,thumbnailer,"Creates thumbnails of office documents (.docx, .odt, .ppt, .pdf) and images.",Python,02/29/2012 15:27:42,,0,11/26/2016 05:38:18,,0
626004,https://api.github.com/repos/christiaanb/fpprac,142433,fpprac,Functioneel Programmeren Practicum,Haskell,09/11/2011 21:51:23,,0,11/26/2016 05:39:47,,0
626256,https://api.github.com/repos/erixemaan/demo_app,647465,demo_app,demo app,Ruby,08/29/2012 01:29:58,,0,11/26/2016 05:40:32,,0
627015,https://api.github.com/repos/schauder/gitkata,103808,gitkata,,,08/29/2012 04:50:00,,0,11/26/2016 05:42:40,,0
627317,https://api.github.com/repos/VineMaker/Vine,658603,Vine,,JavaScript,08/29/2012 20:21:00,,0,11/26/2016 05:43:00,,0
628191,https://api.github.com/repos/johnhowe/Lacerated-Pempheridae,20446,Lacerated-Pempheridae,PC Utility To Sweep RPM With The MissingTooth Hack BenchTest,C,12/20/2011 21:52:02,,0,11/26/2016 05:44:18,,0
628536,https://api.github.com/repos/phobos182/collectd-elasticsearch,64846,collectd-elasticsearch,Collectd ElasticSearch plugin,Python,02/03/2012 22:13:45,,0,11/26/2016 05:45:05,,0
628603,https://api.github.com/repos/tanderberg/hanlon,659372,hanlon,,C++,04/30/2012 21:43:28,,0,11/26/2016 05:45:13,,0
628639,https://api.github.com/repos/pld-linux/imsettings,35188,imsettings,Delivery framework for general Input Method configuration,,07/13/2012 23:38:52,,0,11/26/2016 05:45:24,,0
629026,https://api.github.com/repos/amleszk/scripts,106710,scripts,random scripts,Shell,08/31/2012 06:03:44,,0,11/26/2016 05:46:29,,0
629411,https://api.github.com/repos/yeltsinlima/technoleg,236265,technoleg,Novo layout do Technoleg,JavaScript,08/30/2012 15:04:56,,0,11/26/2016 05:48:55,,0
629686,https://api.github.com/repos/timkurvers/jsbn,244894,jsbn,Modular package of Tom Wu's JavaScript implementation of arbitrary-precision integer arithmetic,JavaScript,10/28/2014 19:47:06,,0,11/26/2016 05:52:00,,0
629688,https://api.github.com/repos/averi/config-files,660083,config-files,Pretty much all my scripts and config files (i.e puppet) will be pushed here for everyone to use.,Perl,05/14/2012 09:43:47,,0,11/26/2016 05:52:00,,0
629775,https://api.github.com/repos/cutalion/critsend_events,25592,critsend_events,,Ruby,08/30/2012 15:09:32,,0,11/26/2016 05:52:12,,0
629821,https://api.github.com/repos/orsoferito/CV,660152,CV,My Curriculum Vitae,JavaScript,08/28/2012 10:44:21,,0,11/26/2016 05:52:23,,0
630954,https://api.github.com/repos/lynzz/tree,110778,tree,tree,JavaScript,08/30/2012 16:45:40,,0,11/26/2016 05:55:15,,0
631214,https://api.github.com/repos/aagaard/aagaard.github.com,479074,aagaard.github.com,User page,,08/30/2012 22:07:29,,0,11/26/2016 05:55:39,,0
631869,https://api.github.com/repos/smarkets/smk_python_sdk,128826,smk_python_sdk,Smarkets Python SDK,Python,08/19/2011 18:28:35,,0,11/26/2016 05:57:56,,0
632254,https://api.github.com/repos/jkarsrud/nodebox,12137,nodebox,nodebox is a small votebox written in node,JavaScript,07/09/2011 22:40:23,,0,11/26/2016 05:59:35,,0
632423,https://api.github.com/repos/zmathew/django-backbone,139822,django-backbone,"This app provides a Backbone.js compatible REST API for your models. It follows the Django admin pattern of extending, overriding and registering; and provides an extendable class based view for customization.",Python,08/30/2012 19:23:13,,0,11/26/2016 06:00:02,,0
632724,https://api.github.com/repos/elwadi/SmartSchool,661139,SmartSchool,SmartSchool SIS based on Codeigniter framework ,PHP,08/31/2012 10:58:22,,0,11/26/2016 06:03:09,,0
632807,https://api.github.com/repos/addisonj/service_proxy,36913,service_proxy,A small wrapper around request for proxying services,CoffeeScript,05/25/2012 15:39:43,,0,11/26/2016 06:03:26,,0
633023,https://api.github.com/repos/indapa/common,170673,common,list of commonly used python function for me,Python,02/16/2012 01:24:13,,0,11/26/2016 06:03:58,,0
633712,https://api.github.com/repos/grisu/grid-jcommons,151288,grid-jcommons,Common classes for a few of the Grisu related dependencies,Java,02/01/2011 00:36:46,,0,11/26/2016 06:06:21,,0
634181,https://api.github.com/repos/baleyko/IoC,225662,IoC,Inversion of Control Container for PHP,PHP,08/31/2012 13:54:42,,0,11/26/2016 06:07:32,,0
634329,https://api.github.com/repos/stripe-ctf/stripe-ctf-2.0,646991,stripe-ctf-2.0,Capture the Flag: Web Edition https://stripe.com/blog/capture-the-flag-20,Python,08/30/2012 06:32:10,,0,11/26/2016 06:07:55,,0
634681,https://api.github.com/repos/controlgroup/CinderTemplates,407003,CinderTemplates,Cinder templates for Xcode 4.,C++,11/09/2011 23:23:48,,0,11/26/2016 06:08:52,,0
635851,https://api.github.com/repos/tlianza/projects,398622,projects,Local Project Files,,07/27/2012 18:26:57,,0,11/26/2016 06:12:03,,0
635913,https://api.github.com/repos/tdwright/LocalisedSoundSources,212034,LocalisedSoundSources,NAudio (C#) class for generating localised tones,C#,08/30/2012 22:20:30,,0,11/26/2016 06:12:13,,0
636250,https://api.github.com/repos/imhotep/reveal-feedback,17079,reveal-feedback,Reveal feedback,JavaScript,08/30/2012 20:29:38,,0,11/26/2016 06:12:55,,0
636937,https://api.github.com/repos/fdavis/phpBB-playbooks,663789,phpBB-playbooks,Development to bring up an EC2 server (or servers) and configure them with Ansible to run a phpBB forum,PHP,08/29/2012 20:40:52,,0,11/26/2016 06:14:40,,0
637259,https://api.github.com/repos/edskim/diary-app,19678,diary-app,"A silly app. We had a hard time coming up with a theme. So we went with the obvious choice, Hannah Montana.",Objective-C,08/31/2012 02:23:25,,0,11/26/2016 06:15:14,,0
637722,https://api.github.com/repos/TradeMe/bootup.js,664160,bootup.js,Cache and load static files from local storage.,JavaScript,08/31/2012 00:04:13,,0,11/26/2016 06:16:37,,0
638192,https://api.github.com/repos/ekamil/mutt,287888,mutt,,Shell,11/01/2011 13:01:17,,0,11/26/2016 06:17:44,,0
638243,https://api.github.com/repos/brian-c/you-are-a-runner,90257,you-are-a-runner,Test runner (unsupported),CoffeeScript,08/31/2012 04:31:29,,0,11/26/2016 06:18:03,,0
638307,https://api.github.com/repos/tropo/reminders,86233,reminders,Ruby on Rails and Tropo-based reminder service ,Ruby,02/26/2011 17:02:30,,0,11/26/2016 06:18:31,,0
638820,https://api.github.com/repos/robertfw/hipflask,88330,hipflask,"Gives a flask app all it needs to provide a single page rest app, powered by knockout and sqlalchemy",JavaScript,08/30/2012 23:45:42,,0,11/26/2016 06:19:35,,0
639689,https://api.github.com/repos/wpbird007/soufunSpider,660150,soufunSpider,crawl soufun data analysis price,Python,08/28/2012 11:38:33,,0,11/26/2016 06:24:24,,0
640168,https://api.github.com/repos/crenyottaa/leapp,665404,leapp,,Ruby,08/31/2012 08:11:54,,0,11/26/2016 06:27:22,,0
640604,https://api.github.com/repos/sundayman/Utility,665625,Utility,utility tool function or class,C++,08/31/2012 08:04:59,,0,11/26/2016 06:28:25,,0
641055,https://api.github.com/repos/alexmurray/indicator-sensors,83573,indicator-sensors,,C,04/03/2011 13:18:22,,0,11/26/2016 06:29:20,,0
641163,https://api.github.com/repos/dalmond/Test-Repository,665965,Test-Repository,Test Respository,,08/30/2012 10:11:09,,0,11/26/2016 06:29:56,,0
641304,https://api.github.com/repos/void-main/rails_tutorial_demo_app,132178,rails_tutorial_demo_app,Demo app for rails tutorial,Ruby,08/31/2012 03:34:47,,0,11/26/2016 06:30:26,,0
641487,https://api.github.com/repos/jpartogi/django-wmd-editor,193190,django-wmd-editor,Pluggable wmd editor wrapper for django apps,JavaScript,09/12/2009 07:35:44,,0,11/26/2016 06:31:10,,0
641561,https://api.github.com/repos/dave7373/SudokuSolver,666189,SudokuSolver,Erlang code for solving sudoku puzzles with brute force - Erlang ADT demonstration,Erlang,08/29/2012 07:10:08,,0,11/26/2016 06:31:37,,0
641806,https://api.github.com/repos/cosminmitroi/Lithium_blog_x3,590808,Lithium_blog_x3,,PHP,08/30/2012 15:14:35,,0,11/26/2016 06:33:23,,0
642404,https://api.github.com/repos/b-studios/ejs,296765,ejs,Toolkit to play with custom language extensions for JavaScript,JavaScript,02/29/2012 16:04:11,,0,11/26/2016 06:35:32,,0
642455,https://api.github.com/repos/siyelo/should_clean,126456,should_clean,"Utility to remove unneeded shoulds from your RSpec test descriptions - 'it """"should do something""""' becomes 'it """"does something""""'",Ruby,08/30/2012 08:56:20,,0,11/26/2016 06:35:38,,0
642653,https://api.github.com/repos/MinELenI/AGOAGSutil,119021,AGOAGSutil,ArcGIS Online en ArcGis Server utilities,Python,08/31/2012 13:03:15,,0,11/26/2016 06:35:53,,0
642821,https://api.github.com/repos/develup/start,661758,start,Start page for quick access to your websites & projects,JavaScript,08/31/2012 13:08:10,,0,11/26/2016 06:36:07,,0
643048,https://api.github.com/repos/tonyg/camstream,135311,camstream,"Camstream uses AMQP to route live, streaming video from one or more webcams to one or more displays.",Java,04/05/2009 15:44:43,,0,11/26/2016 06:36:31,,0
643384,https://api.github.com/repos/phani239/Sample-Git-Repository,667228,Sample-Git-Repository,Git Repository for Mac,,08/31/2012 12:40:55,,0,11/26/2016 06:37:19,,0
643900,https://api.github.com/repos/bpartridge/StandingWaveJS,84349,StandingWaveJS,A Javascript interface for Flash-based audio synthesis and sampling.,JavaScript,07/13/2012 06:24:32,,0,11/26/2016 06:37:59,,0
644074,https://api.github.com/repos/Rhuggard/RAC,667607,RAC,A demo implementation of what Redressable Access Control can look like.,Ruby,08/31/2012 15:31:56,,0,11/26/2016 06:38:18,,0
644103,https://api.github.com/repos/RussellPolitzky/EmberPrivateMembers,148401,EmberPrivateMembers,Shows how to create Ember classes with static private member and private instance members.,JavaScript,07/22/2012 18:06:35,,0,11/26/2016 06:38:20,,0
644402,https://api.github.com/repos/scottwb/ml-class,92867,ml-class,"Programming Exercise code from the """"Standford Machine Learning"""" class on Coursera.org.",Matlab,05/13/2012 07:06:16,,0,11/26/2016 06:38:34,,0
645327,https://api.github.com/repos/thgis/gameEngine,602920,gameEngine,,Java,10/25/2011 19:19:06,,0,11/26/2016 06:39:11,,0
645355,https://api.github.com/repos/morningtoast/simpleINIeditor,47039,simpleINIeditor,Simple INI editor for PHP,JavaScript,08/31/2012 18:01:17,,0,11/26/2016 06:39:12,,0
645940,https://api.github.com/repos/hlship/bootstrap-examples,136003,bootstrap-examples,Examples of Twitter Bootstrap,JavaScript,05/10/2012 18:16:52,,0,11/26/2016 06:39:51,,0
646725,https://api.github.com/repos/JacoRuit/scorpionlang,221520,scorpionlang,Scorpion is a modern script language ,C++,08/31/2012 21:18:39,,0,11/26/2016 06:41:27,,0
647085,https://api.github.com/repos/mikespencer/viewable-impression-plugin,596733,viewable-impression-plugin,jQuery plugin that renders an ad only when 50% of it is visible in the viewport for a set time (default 1000ms).,JavaScript,08/31/2012 21:23:42,,0,11/26/2016 06:42:24,,0
647230,https://api.github.com/repos/rcsagres/try_git,669316,try_git,,,08/31/2012 22:17:41,,0,11/26/2016 06:42:32,,0
647274,https://api.github.com/repos/kubkon/py-game-theory,233729,py-game-theory,"Python library implementing algorithms for solving games (as defined in game theory), written in py3k.",Python,08/26/2012 17:09:19,,0,11/26/2016 06:42:34,,0
647740,https://api.github.com/repos/daniell2/EncurtadorDaniell,669619,EncurtadorDaniell,Encurtador de links feito em Django,JavaScript,09/01/2012 16:23:06,,0,11/26/2016 06:44:41,,0
648605,https://api.github.com/repos/zelon/WimyCalendarWidget,373517,WimyCalendarWidget,,Java,08/15/2011 04:43:36,,0,11/26/2016 06:46:47,,0
650115,https://api.github.com/repos/wyldckat/genDebugFlagsFunctionObjects,136321,genDebugFlagsFunctionObjects,This is aimed at generating function objects to control debug flags in OpenFOAM are run-time. Inspired on/at/by this bug report: http://www.openfoam.org/mantisbt/view.php?id=640,C++,08/31/2012 23:20:59,,0,11/26/2016 06:53:11,,0
650155,https://api.github.com/repos/bchapuis/play-aws,172477,play-aws,play-aws,Java,06/03/2012 21:22:11,,0,11/26/2016 06:53:17,,0
650194,https://api.github.com/repos/philinko/bundesliga-manager,670790,bundesliga-manager,"Source code for a football manager game similar to Comunio, Kicker Managerspiel...",Java,08/24/2012 16:55:00,,0,11/26/2016 06:53:38,,0
650415,https://api.github.com/repos/ajorpheus/spring-core-ProSpring3,537545,spring-core-ProSpring3,Notes on Spring Core while reading ProSpring3,Java,09/01/2012 10:37:19,,0,11/26/2016 06:55:51,,0
651430,https://api.github.com/repos/ZeiGwaH/Divers,655129,Divers,,C,09/01/2012 12:52:05,,0,11/26/2016 06:57:17,,0
651523,https://api.github.com/repos/karlsve/Lima-City-for-Android,191479,Lima-City-for-Android,,Java,05/09/2012 09:50:52,,0,11/26/2016 06:57:18,,0
652173,https://api.github.com/repos/dotmpe/script-mpe,25228,script.mpe,"Sysadmin scripts, should be generic, may be not",Python,07/30/2011 11:22:46,,0,11/26/2016 06:58:04,,0
652351,https://api.github.com/repos/AnupamSaraph/RealTimeTrafficTracker,105302,RealTimeTrafficTracker,Track real time traffic on your routes,,09/01/2012 14:55:04,,0,11/26/2016 06:58:10,,0
652491,https://api.github.com/repos/RPLKEL5PTIOFFC2010/Final-Project,671884,Final-Project,Final Project Rekayasa Perangkat Lunak,JavaScript,08/30/2012 11:02:02,,0,11/26/2016 06:58:17,,0
652535,https://api.github.com/repos/devpublik/publik.nodejs,671909,publik.nodejs,an node application for little company,JavaScript,09/01/2012 14:25:54,,0,11/26/2016 06:58:23,,0
652964,https://api.github.com/repos/cjf00000/Heat-Distribution,618937,Heat-Distribution,"Parallel Homework 5, iteration method",C,09/01/2012 04:17:25,,0,11/26/2016 06:59:04,,0
652989,https://api.github.com/repos/voxeolabs/moho,330073,moho,MOHO,Java,04/01/2010 18:04:57,,0,11/26/2016 06:59:07,,0
653653,https://api.github.com/repos/jtdowney/history_book,75356,history_book,HistoryBook is a ruby implementation of the event sourcing pattern.,Ruby,09/01/2012 17:01:25,,0,11/26/2016 07:00:22,,0
654338,https://api.github.com/repos/polaris/midgit,442618,midgit,Stub for tiny intros written in assembly language,Assembly,09/01/2012 17:50:21,,0,11/26/2016 07:01:38,,0
654509,https://api.github.com/repos/brandonwestcott/li3_mongo_embedded,55570,li3_mongo_embedded,Embedded document relations support for MongoDB in li3,PHP,08/22/2012 17:18:32,,0,11/26/2016 07:01:47,,0
654975,https://api.github.com/repos/LucaBongiorni/openlte,372189,openlte,http://sourceforge.net/p/openlte/,C++,09/01/2012 19:02:53,,0,11/26/2016 07:02:16,,0
655049,https://api.github.com/repos/char0n/pybrowscap,97464,pybrowscap,"Detection of browser capabilities (css, applets, javascript, ...) and features based on browscap file",Python,08/01/2011 11:42:25,,0,11/26/2016 07:02:21,,0
655437,https://api.github.com/repos/saasmath/codeigniter-tutorial,38997,codeigniter-tutorial,This is a walkthough of the codeigniter tutorial with git commits at each step.,PHP,09/01/2012 19:16:47,,0,11/26/2016 07:02:54,,0
655481,https://api.github.com/repos/mborho/klippr,5233,klippr,,C++,09/01/2012 16:43:50,,0,11/26/2016 07:02:56,,0
655650,https://api.github.com/repos/koenbok/CactusBlog,12036,CactusBlog,Example blog for Cactus,Python,09/01/2012 20:14:13,,0,11/26/2016 07:03:19,,0
657113,https://api.github.com/repos/scengine/interface,324404,interface,,C,03/13/2012 13:49:57,,0,11/26/2016 07:05:59,,0
658175,https://api.github.com/repos/dmaklygin/ya-test,589376,ya-test,tests for yandex,,09/01/2012 22:56:59,,0,11/26/2016 07:09:14,,0
658355,https://api.github.com/repos/MadManMathew/madmanmathew.github.com,675010,madmanmathew.github.com,,JavaScript,05/08/2012 07:24:08,,0,11/26/2016 07:10:17,,0
658930,https://api.github.com/repos/maztheman/DotNetSerializer-cpp,637543,DotNetSerializer-cpp,.NET Binary Serializer / De-Serializer in c++,C++,02/23/2012 14:14:49,,0,11/26/2016 07:15:12,,0
659121,https://api.github.com/repos/neostarr/Roboclubz,675332,Roboclubz,"Sample codes, Drivers, schematic diagrams, ready to use hex files can be found here",,09/02/2012 04:10:46,,0,11/26/2016 07:16:09,,0
659359,https://api.github.com/repos/bina1204/WebIntentsSample,183903,WebIntentsSample,,JavaScript,09/02/2012 05:09:35,,0,11/26/2016 07:16:46,,0
659842,https://api.github.com/repos/42blue/w3c-checker,593898,w3c-checker,Check HTML validity,PHP,12/03/2011 10:21:42,,0,11/26/2016 07:18:09,,0
660865,https://api.github.com/repos/welsonla/douban-rank,36121,douban-rank,Ë±£ÊË°Ê¶,PHP,09/02/2012 09:49:47,,0,11/26/2016 07:21:15,,0
660971,https://api.github.com/repos/furtherLee/e3gtp,153182,e3gtp,An Implementation of GTP,Java,03/07/2012 14:53:27,,0,11/26/2016 07:21:29,,0
661095,https://api.github.com/repos/jnr/jnr-enxio,147245,jnr-enxio,Java Native Runtime Enhanced X-platform I/O,Java,02/13/2011 03:51:06,,0,11/26/2016 07:21:45,,0
